Default profile on
The following packages are currently installed in /home/zengw/.guix-profile/:
glibc-locales	2.35  	out	/gnu/store/03v1svhv6wj9pd6awpdi5zn4wd31b23f-glibc-locales-2.35
openjdk      	21.0.2	out	/gnu/store/kip5jgrqdqdy61j7l708wqfxgd1h9mg1-openjdk-21.0.2
Default profile on
The following packages are currently installed in /home/zengw/.guix-profile/:
glibc-locales	2.35  	out	/gnu/store/03v1svhv6wj9pd6awpdi5zn4wd31b23f-glibc-locales-2.35
openjdk      	21.0.2	out	/gnu/store/kip5jgrqdqdy61j7l708wqfxgd1h9mg1-openjdk-21.0.2
Default profile on
The following packages are currently installed in /home/zengw/.guix-profile/:
glibc-locales	2.35  	out	/gnu/store/03v1svhv6wj9pd6awpdi5zn4wd31b23f-glibc-locales-2.35
openjdk      	21.0.2	out	/gnu/store/kip5jgrqdqdy61j7l708wqfxgd1h9mg1-openjdk-21.0.2
task description file : ./Minds/T7/Tasks/learningTasks/learnGTO_NoObs.simbatch
unknown task token : 
Making task : LEARN2DSIM
Learning GTO_NoObs in simulated environment EXP_GTO_NOobs
bot description file : Minds/T7/T7.botdesc
template read : 36 sensors and 5 actuators
variable description file : Minds/T7/T7.vardesc
template read : 12 variables
loading skill : GTO_NoObs
AT : Minds/T7/Skills/GTO_NoObs/GTO_NoObs.ades
 skill name :GTO_NoObs
NetFile not found
loading skill : moveForward
AT : Minds/T7/Skills/moveForward/moveForward.ades
 skill name :moveForward
HardCoded skill. class : MoveForward
loading skill : turnRight
AT : Minds/T7/Skills/turnRight/turnRight.ades
 skill name :turnRight
HardCoded skill. class : TurnRight
loading skill : turnLeft
AT : Minds/T7/Skills/turnLeft/turnLeft.ades
 skill name :turnLeft
HardCoded skill. class : TurnLeft
loading skill : moveBackwards
AT : Minds/T7/Skills/moveBackwards/moveBackwards.ades
 skill name :moveBackwards
HardCoded skill. class : MoveBackwards
loaded MindTemplate : Minds/T7/T7
GENETIC
making Genetic training
start GENETIC training from scratch
The genetic selection operator is : org.encog.ml.ea.opp.selection.TournamentSelection
0 threads available
doing 1000 generations
starting at :2024-05-31T14:44:25.764947091
0	0.8784677696228034
1	1.391694908142079
2	1.391694908142079
3	1.391694908142079
4	1.391694908142079
5	1.391694908142079
6	1.391694908142079
7	1.391694908142079
8	1.391694908142079
9	1.391694908142079
10	1.391694908142079
11	1.391694908142079
12	1.391694908142079
13	1.391694908142079
14	1.391694908142079
15	100.59461404323577
16	100.59461404323577
17	100.59461404323577
18	100.59461404323577
19	100.59461404323577
20	100.59461404323577
21	100.59461404323577
22	100.59461404323577
23	100.59461404323577
24	100.59461404323577
25	100.59461404323577
26	100.59461404323577
27	100.59461404323577
28	100.59461404323577
29	100.59461404323577
30	100.59461404323577
31	100.59461404323577
32	100.59461404323577
33	101.65503585815433
34	101.65503585815433
35	101.65503585815433
36	101.65503585815433
37	101.65503585815433
38	101.65503585815433
39	101.65503585815433
40	101.65503585815433
41	101.65503585815433
42	101.65503585815433
43	101.65503585815433
44	101.83128077983842
45	101.83128077983842
46	101.83128077983842
47	101.83128077983842
48	101.83128077983842
49	101.83128077983842
50	101.83128077983842
51	101.83128077983842
52	101.83128077983842
53	102.25026959896076
54	102.25026959896076
55	102.25026959896076
56	102.25026959896076
57	102.25026959896076
58	102.25026959896076
59	201.57337126731818
60	201.57337126731818
61	201.57337126731818
62	201.57337126731818
63	201.57337126731818
64	201.57337126731818
65	201.57337126731818
66	201.57337126731818
67	201.57337126731818
68	201.57337126731818
69	201.57337126731818
70	201.57337126731818
71	201.57337126731818
72	201.57337126731818
73	201.57337126731818
74	201.57337126731818
75	201.57337126731818
76	201.57337126731818
77	201.57337126731818
78	201.57337126731818
79	201.57337126731818
80	201.57337126731818
81	201.57337126731818
82	201.57337126731818
83	201.57337126731818
84	201.57337126731818
85	202.5228125906086
86	202.5228125906086
87	202.5228125906086
88	202.5228125906086
89	202.5228125906086
90	202.5228125906086
91	202.5228125906086
92	202.5228125906086
93	202.5228125906086
94	202.5228125906086
95	202.5228125906086
96	202.5228125906086
97	202.5228125906086
98	202.5228125906086
99	202.5228125906086
100	202.5228125906086
101	202.5228125906086
102	202.5228125906086
103	203.19364994525856
104	203.19364994525856
105	203.19364994525856
106	203.19364994525856
107	203.19364994525856
108	203.19364994525856
